Func,Video,CertRate,CertStat,Keys,Text,RespTime,Onset,Offset,SystemTime_Start,SystemTime_Stop,FrameTimestamps,Participant*,date,expName,psychopyVersion,frameRate,
instrFunc,NA,NA,NA,0,"Before the task begins, we will run a very quick scan. You will see a fixation cross appear on the screen. Please just relax while this scan runs.",49.982361800037324,86.52867770008743,136.589439479867,2022-05-17 12:57:19.929033,2022-05-17 12:58:09.978937,NA,SR-6977,2022_May_17_1257,certainty_neuro,2021.2.3,59.960018634347556,
instrFunc,NA,NA,NA,0,+,427.7904799999669,136.53620350011624,564.3636434799992,2022-05-17 12:58:09.978937,2022-05-17 13:05:17.795155,NA,SR-6977,2022_May_17_1257,certainty_neuro,2021.2.3,59.960018634347556,
instrFunc,NA,NA,NA,1,"To start this study, you will be watching an episode of television and making continous assessments about one of the characters.


Press the thumb button when ready to continue.",40.89135539997369,564.3546178999823,605.282375380164,2022-05-17 13:05:17.795155,2022-05-17 13:05:58.712006,NA,SR-6977,2022_May_17_1257,certainty_neuro,2021.2.3,59.960018634347556,
instrFunc,NA,NA,NA,1,"You will first be presented with background information for the show, which is a murder mystery in which one character has been accused of murdering another.

You will be given information about the accused, the victim, and the surrounding context.


Press the thumb button when ready to continue.",11.779580999864265,605.2714043001179,617.0827881800942,2022-05-17 13:05:58.712006,2022-05-17 13:06:10.512097,NA,SR-6977,2022_May_17_1257,certainty_neuro,2021.2.3,59.960018634347556,
instrFunc,NA,NA,NA,1,"You will be judging how certain you are that the accused person is either innocent or guilty.


Press the thumb button when ready to continue.",2.696625299984589,617.0679942001589,619.7938454803079,2022-05-17 13:06:10.512097,2022-05-17 13:06:13.227537,NA,SR-6977,2022_May_17_1257,certainty_neuro,2021.2.3,59.960018634347556,
instrFunc,NA,NA,NA,1,"You will use the provided button pad to indicate your certainty of the accused's innocence or guilt.


Press the thumb button when ready to continue.",3.6114919998217374,619.7853008001111,623.4307487800252,2022-05-17 13:06:13.227537,2022-05-17 13:06:16.861992,NA,SR-6977,2022_May_17_1257,certainty_neuro,2021.2.3,59.960018634347556,
instrFunc,NA,NA,NA,1,"Pressing the index finger button will correspond to greater certainty that the accused is guilty.

Pressing the middle finger button will correspond to greater certainty that the accused is innocent.


Press the thumb button when ready to continue.",9.13753949990496,623.4192500000354,632.5969055800233,2022-05-17 13:06:16.861992,2022-05-17 13:06:26.028966,NA,SR-6977,2022_May_17_1257,certainty_neuro,2021.2.3,59.960018634347556,
instrFunc,NA,NA,NA,1,"Before we begin, we will take a moment to let you practice using the buttons to indicate your ratings.


Press the thumb button when ready to continue.",4.071572599932551,632.585252000019,636.6946790802758,2022-05-17 13:06:26.028966,2022-05-17 13:06:30.127831,NA,SR-6977,2022_May_17_1257,certainty_neuro,2021.2.3,59.960018634347556,
isiFunc,NA,NA,NA,NA,+,NA,636.6850037002005,638.6949946801178,2022-05-17 13:06:30.127831,2022-05-17 13:06:32.126152,NA,SR-6977,2022_May_17_1257,certainty_neuro,2021.2.3,59.960018634347556,
