Func,Video,CertRate,CertStat,Keys,Text,RespTime,Onset,Offset,SystemTime_Start,SystemTime_Stop,FrameTimestamps,Participant*,date,expName,psychopyVersion,frameRate,
instrFunc,NA,NA,NA,0,"Before the task begins, we will run a very quick scan. You will see a fixation cross appear on the screen. Please just relax while this scan runs.",46.101193799986504,31.089939199970104,77.25591901992448,2022-08-21 09:44:32.999137,2022-08-21 09:45:19.151764,NA,SR-6021,2022_Aug_21_0944,certainty_neuro,2021.2.3,59.96587941309802,
instrFunc,NA,NA,NA,0,+,538.3901226999587,77.20828650001204,615.6353295799927,2022-08-21 09:45:19.151764,2022-08-21 09:54:17.566881,NA,SR-6021,2022_Aug_21_0944,certainty_neuro,2021.2.3,59.96587941309802,
instrFunc,NA,NA,NA,1,"To start this study, you will be watching an episode of television and making continous assessments about one of the characters.


Press the thumb button when ready to continue.",25.66434830002254,615.627011900011,641.3371747800265,2022-08-21 09:54:17.566881,2022-08-21 09:54:43.266174,NA,SR-6021,2022_Aug_21_0944,certainty_neuro,2021.2.3,59.96587941309802,
instrFunc,NA,NA,NA,1,"You will first be presented with background information for the show, which is a murder mystery in which one character has been accused of murdering another.

You will be given information about the accused, the victim, and the surrounding context.


Press the thumb button when ready to continue.",9.900086200039368,641.3254652000032,651.267676479998,2022-08-21 09:54:43.266174,2022-08-21 09:54:53.197908,NA,SR-6021,2022_Aug_21_0944,certainty_neuro,2021.2.3,59.96587941309802,
instrFunc,NA,NA,NA,1,"You will be judging how certain you are that the accused person is either innocent or guilty.


Press the thumb button when ready to continue.",3.986270900000818,651.2561273999745,655.2859352800297,2022-08-21 09:54:53.197908,2022-08-21 09:54:57.215546,NA,SR-6021,2022_Aug_21_0944,certainty_neuro,2021.2.3,59.96587941309802,
instrFunc,NA,NA,NA,1,"You will use the provided button pad to indicate your certainty of the accused's innocence or guilt.


Press the thumb button when ready to continue.",5.759796800033655,655.2725153999636,661.0662786799949,2022-08-21 09:54:57.215546,2022-08-21 09:55:02.998018,NA,SR-6021,2022_Aug_21_0944,certainty_neuro,2021.2.3,59.96587941309802,
instrFunc,NA,NA,NA,1,"Pressing the index finger button will correspond to greater certainty that the accused is guilty.

Pressing the middle finger button will correspond to greater certainty that the accused is innocent.


Press the thumb button when ready to continue.",17.154575799999293,661.0547955000075,678.2493326800177,2022-08-21 09:55:02.998018,2022-08-21 09:55:20.181490,NA,SR-6021,2022_Aug_21_0944,certainty_neuro,2021.2.3,59.96587941309802,
instrFunc,NA,NA,NA,1,"Before we begin, we will take a moment to let you practice using the buttons to indicate your ratings.


Press the thumb button when ready to continue.",5.317800000018906,678.2394230999635,683.6003447799012,2022-08-21 09:55:20.181490,2022-08-21 09:55:25.531530,NA,SR-6021,2022_Aug_21_0944,certainty_neuro,2021.2.3,59.96587941309802,
isiFunc,NA,NA,NA,NA,+,NA,683.5889351000078,685.5988944799756,2022-08-21 09:55:25.531530,2022-08-21 09:55:27.529521,NA,SR-6021,2022_Aug_21_0944,certainty_neuro,2021.2.3,59.96587941309802,
