Func,Video,CertRate,CertStat,Keys,Text,RespTime,Onset,Offset,SystemTime_Start,SystemTime_Stop,FrameTimestamps,Participant*,date,expName,psychopyVersion,frameRate,
instrFunc,NA,NA,NA,0,"Before the task begins, we will run a very quick scan. You will see a fixation cross appear on the screen. Please just relax while this scan runs.",313.48772249999456,19.614186099963263,333.17445372021757,2023-06-16 13:36:53.398279,2023-06-16 13:42:06.955522,NA,SR-3981,2023_Jun_16_1336,certainty_neuro,2021.2.3,59.996100209822835,
instrFunc,NA,NA,NA,0,+,255.45347770000808,333.1284622999374,588.6235219400842,2023-06-16 13:42:06.955522,2023-06-16 13:46:22.439051,NA,SR-3981,2023_Jun_16_1336,certainty_neuro,2021.2.3,59.996100209822835,
instrFunc,NA,NA,NA,1,"To start this study, you will be watching an episode of television and making continous assessments about one of the characters.


Press the thumb button when ready to continue.",23.015733700012788,588.6146098999307,611.6754064399283,2023-06-16 13:46:22.439051,2023-06-16 13:46:45.489274,NA,SR-3981,2023_Jun_16_1336,certainty_neuro,2021.2.3,59.996100209822835,
instrFunc,NA,NA,NA,1,"You will first be presented with background information for the show, which is a murder mystery in which one character has been accused of murdering another.

You will be given information about the accused, the victim, and the surrounding context.


Press the thumb button when ready to continue.",9.119701999938115,611.6646519999485,620.8251458399463,2023-06-16 13:46:45.489274,2023-06-16 13:46:54.638219,NA,SR-3981,2023_Jun_16_1336,certainty_neuro,2021.2.3,59.996100209822835,
instrFunc,NA,NA,NA,1,"You will be judging how certain you are that the accused person is either innocent or guilty.


Press the thumb button when ready to continue.",7.859784399857745,620.8107417998835,628.7056070400868,2023-06-16 13:46:54.638219,2023-06-16 13:47:02.521822,NA,SR-3981,2023_Jun_16_1336,certainty_neuro,2021.2.3,59.996100209822835,
instrFunc,NA,NA,NA,1,"You will use the provided button pad to indicate your certainty of the accused's innocence or guilt.


Press the thumb button when ready to continue.",6.990431699901819,628.6947388998233,635.723240039777,2023-06-16 13:47:02.521822,2023-06-16 13:47:09.538266,NA,SR-3981,2023_Jun_16_1336,certainty_neuro,2021.2.3,59.996100209822835,
instrFunc,NA,NA,NA,1,"Pressing the index finger button will correspond to greater certainty that the accused is guilty.

Pressing the middle finger button will correspond to greater certainty that the accused is innocent.


Press the thumb button when ready to continue.",6.099051600089297,635.7111021999735,641.8399926400743,2023-06-16 13:47:09.538266,2023-06-16 13:47:15.655528,NA,SR-3981,2023_Jun_16_1336,certainty_neuro,2021.2.3,59.996100209822835,
instrFunc,NA,NA,NA,1,"Before we begin, we will take a moment to let you practice using the buttons to indicate your ratings.


Press the thumb button when ready to continue.",3.577221800107509,641.8282025998924,645.4389079399407,2023-06-16 13:47:15.655528,2023-06-16 13:47:19.255597,NA,SR-3981,2023_Jun_16_1336,certainty_neuro,2021.2.3,59.996100209822835,
isiFunc,NA,NA,NA,NA,+,NA,645.4281913000159,647.4368370403536,2023-06-16 13:47:19.255597,2023-06-16 13:47:21.252702,NA,SR-3981,2023_Jun_16_1336,certainty_neuro,2021.2.3,59.996100209822835,
